file_size,pipe_count,redirect_count,curl_wget_count,nc_netcat_count,bash_sh_count,eval_exec_count,reverse_shell,base64_encoding,credential_access,ssh_usage,cron_systemd,sudo_usage,hidden_files,has_ip_address,has_port,script_length,line_count,comment_ratio,semicolon_count,ampersand_count,hex_encoding,long_lines,label,path
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_60.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_41.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_48.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_31.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_3.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_23.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_7.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_62.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_70.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_7.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_13.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_64.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_38.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_39.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_72.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_79.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_38.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_34.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_18.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_51.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_38.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_67.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_61.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_23.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_38.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_93.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_74.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_59.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_88.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_36.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_14.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_62.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_36.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_14.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_9.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_16.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_97.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_5.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_31.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_12.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_92.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_71.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_20.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_91.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_12.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_4.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_37.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_41.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_13.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_42.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_53.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_98.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_55.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_69.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_47.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_7.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_78.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_80.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_3.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_77.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_96.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_88.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_29.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_94.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_96.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_47.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_97.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_15.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_64.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_19.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_96.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_68.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_94.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_18.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_72.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_40.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_99.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_36.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_11.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_50.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_90.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_43.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_92.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_53.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_86.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_13.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_11.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_62.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_93.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_33.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_67.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_15.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_52.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_8.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_40.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_34.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_83.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_21.sh
128,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,128,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_69.sh
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_15.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_71.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_4.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_57.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_12.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_96.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_86.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_4.sh
129,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,129,3,1.0,2,1,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_72.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_99.sh
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_95.sh
90,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/obfuscated_98.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_95.sh
103,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_3.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_75.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_65.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_71.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_22.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_39.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_37.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_86.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_44.sh
98,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,98,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_77.sh
80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,3,1.0,0,0,1,0,1,synthetic-malware/lotl-attacks/obfuscated_40.sh
91,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,91,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_55.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_52.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_9.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_19.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_42.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_35.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_19.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_2.sh
142,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,142,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/lateral_26.sh
85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,85,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_92.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_10.sh
148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,148,3,1.0,3,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_34.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_90.sh
83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83,5,0.6,0,0,0,0,1,synthetic-malware/lotl-attacks/discovery_43.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_13.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_66.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_6.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_68.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_10.sh
88,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,88,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_66.sh
173,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,173,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_48.sh
82,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,82,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/privesc_39.sh
165,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,165,7,0.42857142857142855,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_85.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_27.sh
112,0,4,0,0,4,1,1,0,0,0,0,0,1,1,0,112,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/persistence_95.sh
109,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_29.sh
99,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,99,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/persistence_81.sh
115,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,115,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_61.sh
96,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,96,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_91.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_50.sh
103,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,103,4,0.75,0,0,0,0,1,synthetic-malware/lotl-attacks/cred_dump_10.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_88.sh
106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,4,0.75,3,0,0,0,1,synthetic-malware/lotl-attacks/discovery_20.sh
90,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,90,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_54.sh
123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,123,3,1.0,0,0,0,0,1,synthetic-malware/lotl-attacks/data_exfil_80.sh
92,0,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,3,1.0,0,2,0,0,1,synthetic-malware/lotl-attacks/reverse_shell_85.sh
109,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,109,3,1.0,2,0,0,0,1,synthetic-malware/lotl-attacks/lateral_11.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_9.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_4.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_41.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_60.sh
83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5,0.4,0,0,0,0,0,data/benign-scripts/update.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_41.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_15.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_25.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_9.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_36.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_24.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_46.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_21.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_99.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_16.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_7.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_86.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_31.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_60.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_80.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_85.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_58.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_45.sh
